Date,AZN.L,BAB.L,BBY.L,BP.L,CNA.L,CPG.L,CPI.L,CRDA.L,DRX.L,ELM.L,ENOG.L,ESNT.L,FGP.L,FORT.L,FSJ.L,FSTA.L,FUTR.L,GFRD.L,GSK.L,IAG.L,INCH.L,INF.L,ITV.L,JMAT.L,KIE.L,MTO.L,NG.L,OXB.L,OXIG.L,PETS.L,PSN.L,SBRY.L,SGE.L,SGRO.L,SMIN.L,SMWH.L,SPI.L,SSE.L,SYNT.L,TPK.L,TSCO.L,TTG.L,UU.L,WINE.L,XPS.L,^FTSE,,,,
16/08/2021,8468.791016,333.8298035,317.3887329,297.3355713,50.46875763,1487.75,719.6998901,9016.6337890625,425.2883911,147.1394958,619.3109131,288.8358154,90.44644928,306.5106812,970,837.0539551,3868.30127,164.0706482,1507.08728,164.3839569,911.5812378,546.2178345,120.1243134,3011.512451,128.9041443,70.80279541,954.9011841,1398,2488.889648,472.5314636,2893.566406,297.7575989,716.9263916,1263.849487,1458.778931,1621.287598,233.449295,1617.553711,4011.121338,1765.397095,241.6794891,286.1464233,1079.412354,839,142.4494171,7181.100098,,,,
17/08/2021,8576.686523,340.1285095,318.5871582,301.7757568,50.36885452,1484.752441,719.9998779,9082.564453125,427.2850647,147.0395508,621.3021851,280.3553162,89.49753571,303.5155029,976,811.083374,3698.375977,163.0732727,1524.378296,159.1463776,910.0834961,541.8209839,118.0300064,2946.630127,128.9041443,70.90264893,960.689209,1408,2498.885254,479.3190002,2860.651123,295.0643311,723.9199219,1270.341187,1441.299683,1608.297363,228.9502563,1618.052856,3989.041748,1754.91272,244.8240051,288.1440125,1086.398804,845,147.688385,7169.299805,,,,
18/08/2021,8723.542969,343.0278625,296.2161255,301.9752197,50.34888458,1499.240234,747.2999268,9200.4423828125,429.2817078,144.8404236,619.3109131,279.3575439,91.64508057,310.5043335,960,839.0517578,3878.297119,164.7687988,1533.827271,162.9246216,904.5921021,552.6133423,120.2240448,2992.546875,125.9063721,70.80279541,966.7763062,1408,2498.885254,477.3226624,2902.543213,289.9770508,724.7191162,1273.337158,1449.789429,1640.772827,234.4490509,1636.519287,3981.681885,1773.884644,244.8739319,289.6420898,1071.427734,864,146.6904755,7058.899902,,,,
19/08/2021,8727.540039,345.227417,287.8270264,287.1084595,49.67955017,1465.268677,756.5999146,9160.484375,423.092041,143.1411285,617.319458,281.3529968,89.49753571,312.0018921,958,799.0968628,3838.314209,160.1808167,1521.798584,159.746109,897.6029663,530.6287231,115.2375717,2971.584717,126.505928,70.40333557,976.2564697,1400,2498.885254,478.1212158,2837.709961,288.4807434,728.515564,1275.334473,1415.829712,1618.289917,227.9504852,1643.506592,3974.322266,1754.41333,243.5761719,279.6544189,1073.42395,865,146.1915283,7087.899902,,,,
20/08/2021,8722.544922,355.5252686,289.2252197,287.208252,50.72849655,1473.761353,749.9998779,9228.4140625,415.7044067,147.8391876,623.7912598,282.3507385,89.8970871,313.0003357,960,795.1013794,3878.297119,160.3802948,1523.608154,158.8465118,900.0991211,530.6287231,114.8386612,2971.584717,124.3075638,71.10237885,976.9550781,1420,2513.878662,482.912384,2838.707031,293.9671021,734.5099487,1286.32019,1419.325562,1635.776855,230.4499359,1663.470215,4011.121338,1762.401611,246.0718536,280.1538391,1081.408325,865,148.6862793,7109,,,,
23/08/2021,8615.647461,359.9243469,282.633728,294.3422546,50.76845169,1472.262817,754.4998779,9230.4130859375,406.9191284,148.2390442,639.7220459,278.8587341,89.74724579,304.014679,960,809.0856323,3846.311035,163.5719604,1510.53772,160.3858032,893.6091309,525.4324341,114.7887878,2989.551758,128.5044403,72.89990234,965.9779663,1424,2543.865479,495.0900269,2804.794922,339.1543884,732.9115601,1288.317749,1422.322021,1638.774536,232.9494019,1632.027344,4000.081787,1766.39563,251.0631561,278.6556702,1070.928711,865,143.197876,7125.799805,,,,
24/08/2021,8521.740234,371.5219116,282.434021,298.1837158,51.26794434,1495.743164,746.8499146,9262.3779296875,414.7060547,150.2382202,657.1464844,282.3507385,91.44532013,303.5155029,960,789.1081543,3858.305664,166.8633423,1491.837036,164.6638336,883.6247559,540.8217163,114.8386612,3024.488281,129.303833,72.40060425,961.5872192,1428,2553.860596,491.2970276,2866.635498,322.6953735,736.7078857,1272.338501,1417.827271,1678.244751,234.9489746,1647.998291,3974.322266,1770.389771,250.6139526,279.6544189,1069.930542,845,144.6946869,7150.100098,,,,
25/08/2021,8544.716797,372.5217285,280.2368469,297.6848145,51.14806366,1507.233643,709.3499146,9130.515625,416.7026978,149.6384735,676.064209,286.8403015,91.04576111,305.5122681,999,829.0631104,3878.297119,173.7453156,1490.831665,163.3444366,888.6168823,538.62323,116.1351395,3028.481201,129.303833,72.60031128,948.5145874,1450,2583.847412,499.0827026,2860.651123,322.2964783,740.9039307,1264.349121,1430.312744,1695.232178,234.9489746,1642.508179,3974.322266,1788.862427,251.1130524,281.1526184,1054.959473,846,149.6841736,7125,,,,
26/08/2021,8571.69043,372.7216492,283.0332031,295.8887634,51.367836,1498.241211,708.7498779,9040.607421875,411.7850952,151.1378479,667.1032104,287.8381042,89.69730377,313.0003357,989,819.0743408,3870.300049,173.6455841,1486.609009,161.6452179,896.1052246,534.6259766,118.0300064,2993.544922,130.7028046,72.80004883,941.6289673,1450,2613.834229,499.5817261,2875.612549,319.0046082,742.1027222,1263.849487,1419.325562,1673.248779,234.9489746,1624.541016,4000.081787,1794.354492,252.5605469,283.1501465,1050.468384,840,142.9903412,7148,,,,
27/08/2021,8556.706055,369.4223633,282.8335571,301.8256226,51.14806366,1502.237549,720.5999146,9044.60546875,416.7776184,152.0374756,674.072937,288.3369751,89.99694824,313.4995117,1006,786.1115723,3908.283447,168.7583923,1483.592773,163.444397,888.1176758,533.2269897,117.2820282,2987.55542,128.5044403,74.19812775,935.940918,1472,2678.804688,505.5707397,2883.592285,309.6279907,741.703186,1280.328125,1422.821411,1665.754272,235.9487457,1617.054565,3974.322266,1787.364868,254.4073639,284.1488953,1046.974976,848,140.2453156,7119.700195,,,,
31/08/2021,8505.754883,363.0237122,285.6298218,296.2880249,51.90729904,1499.240234,734.3999023,9138.5068359375,414.181488,153.1370239,674.5708618,289.3346252,90.14680481,314.9971313,980,773.1262817,3848.309814,169.6560211,1469.919067,159.2863159,918.0710449,530.6287231,115.4869003,2933.653564,128.5044403,75.89579773,939.3338013,1482,2613.834229,499.5817261,2932.466309,303.2438965,741.5033569,1282.325806,1440.800171,1630.780518,234.9489746,1629.531738,3937.522949,1798.847778,254.7068024,282.6507568,1055.45874,840,143.7389679,7149.799805,,,,
01/09/2021,8507.75293,365.3231812,288.6260071,293.5939026,52.10709,1523.220093,728.0999146,9194.44921875,419.3737488,151.5376892,677.5578003,295.8197021,89.8970871,308.0082703,997,769.1306152,3858.305664,168.0602112,1479.369751,159.766098,909.085083,556.0111084,115.3372955,2905.704834,127.305336,77.1940155,944.3234253,1490,2603.838379,501.5780945,2929.474121,305.438446,746.2989502,1297.30603,1448.29126,1568.826904,235.9487457,1649.495728,3904.403564,1803.840454,255.5553284,279.6544189,1062.445068,870,144.9866791,7163.899902,,,,
02/09/2021,8605.65918,357.124939,289.2252197,299.2314148,52.18701172,1512.729126,720.4498901,9254.388671875,422.1695557,153.6368103,726.84375,293.3255005,89.99694824,308.0082703,995,743.1601563,3832.317139,171.0523682,1484.195801,159.766098,907.0881958,558.4093628,115.187706,2917.683105,127.70504,74.39785004,942.0281372,1502,2648.818604,501.07901,2868.630859,303.3436584,742.3026733,1304.796387,1445.295044,1569.326294,236.4486389,1648.99646,3911.763428,1803.840454,256.1542969,280.1538391,1058.452881,870,147.7317352,7138.399902,,,,
03/09/2021,8500.760742,351.2261658,292.2213745,295.9387207,53.4457283,1495.243408,713.0999146,9190.455078125,426.1636047,152.7372131,737.7962646,294.3231812,88.89821625,306.0114746,1004,725.1803589,3820.322266,167.4617615,1486.810059,155.7279663,916.5733032,549.2157593,113.8413696,2894.724609,129.7035675,73.19950104,939.5333862,1514,2648.818604,496.8866882,2862.645996,303.0444031,742.9020386,1294.309692,1438.303101,1515.366943,236.4486389,1658.978271,3941.202881,1821.814087,255.2558594,283.6495056,1053.961426,859,145.7353058,7187.200195,,,,
06/09/2021,8636.62793,349.8264465,296.2161255,297.7846375,51.98722076,1481.255249,716.0999146,9294.345703125,432.1546631,157.2353516,750.7400513,294.821991,89.8970871,299.5218811,1020,725.1803589,3832.317139,168.8581238,1496.260742,156.3476715,926.0587769,554.2122803,116.7335129,2931.657715,129.1039886,74.29798126,934.4440308,1506,2643.820557,496.0881958,2870.625244,302.7451172,755.8897705,1284.822266,1453.285522,1498.879028,237.9483032,1647.499146,4007.441406,1817.320557,256.9528809,284.1488953,1058.951904,867,147.7317352,7149.399902,,,,
07/09/2021,8461.798828,347.1270447,292.6208191,297.7346191,52.00719452,1476.759033,717.7498779,9158.486328125,430.7567139,152.6372375,739.2897339,289.3346252,89.64736938,296.5266418,953,729.1759033,3836.31543,170.5536652,1478.766724,154.7883911,931.5501099,549.0159302,116.2847214,2895.7229,127.9048843,73.19950104,928.5563965,1486,2648.818604,499.0827026,2823.746094,300.5505981,751.6938477,1283.324341,1420.82373,1496.380981,236.4486389,1627.036499,3900.723389,1799.846313,257.9511414,284.1488953,1053.961426,865,147.7317352,7095.5,,,,
08/09/2021,8305.948242,339.7285767,288.0267029,297.5850525,51.04816818,1441.28894,736.6499023,9172.4716796875,420.1725464,149.7384186,731.8222046,287.8381042,87.59970093,300.5202637,948,729.1759033,3806.328369,169.5562744,1460.869995,153.0292206,866.651123,536.6245728,114.4397354,2861.7854,124.9071198,71.00251007,946.1195068,1476,2563.856445,492.894043,2710.037598,300.6503601,749.8954468,1268.843018,1457.280762,1483.890503,236.4486389,1631.52832,3878.644043,1784.868408,256.5535889,285.6470642,1054.460571,869,148.7298889,7024.200195,,,,
09/09/2021,8196.055664,340.4284363,284.6311646,294.0429382,51.04816818,1436.792725,735.7498779,9176.9033203125,418.7746887,149.5385284,729.8308716,284.3460999,87.99924469,302.5170593,965,749.1533203,3842.3125,169.8555298,1434.528198,151.4099579,850.1767578,530.4289551,112.8939285,2830.84082,124.9071198,71.70155334,941.0301514,1446,2543.993408,495.6889343,2732.979004,296.1616211,739.9049072,1274.835327,1434.307739,1498.379517,237.44841,1615.557251,3856.564453,1815.822754,254.2076569,285.6470642,1046.475952,853,147.2326202,7029.200195,,,,
10/09/2021,8165.084473,340.1285095,282.434021,294.9908142,49.64958954,1446.784302,742.4998779,9172.90625,412.1844177,150.9379272,732.8178711,276.3644409,86.4010849,293.5314026,930,767.1329346,3828.319092,166.4643707,1427.289551,145.2528076,844.6853027,527.4309692,111.2483826,2811.875977,123.9078522,70.90264893,933.9450684,1454,2568.983398,496.0881958,2732.979004,293.4682922,741.3035278,1266.845703,1425.817993,1505.873901,235.9487457,1609.568237,3805.04541,1807.834717,253.9580994,288.6433411,1043.980835,858,146.7335205,7068.399902,,,,
13/09/2021,8090.157715,354.4255066,282.633728,301.6260071,51.14806366,1456.775879,748.454895,9194.884765625,424.0497742,153.4369049,751.237915,274.8679199,89.19786835,295.5281982,861,772.7446289,3678.384521,169.172287,1423.066284,148.2314453,833.203186,529.2297974,111.098793,2850.804932,123.9078522,72.20087433,957.6953735,1486,2509.00708,499.2264709,2786.840332,289.9570313,741.703186,1264.349121,1431.311523,1570.325684,235.7288055,1628.533691,3805.04541,1814.824219,255.7550049,289.6420898,1055.957642,835.7360229,148.7298889,7034.100098,,,,
14/09/2021,8122.127441,360.1243591,278.8386841,299.3311157,51.14806366,1434.794312,747.1499023,9198.880859375,435.349884,153.6368103,762.1903687,269.8793945,86.45101929,294.0305481,833,733.1714478,3678.384521,169.5562744,1421.859863,142.0343018,840.1923218,521.6350708,110.4006805,2757.974121,122.9086075,71.00251007,964.2814331,1460,2509.00708,504.0735168,2763.899902,288.5804749,740.3045654,1275.334473,1412.833252,1627.283081,240.9476624,1655.983765,3786.645752,1827.305786,255.3556824,281.6520386,1058.951904,808,147.2326202,7016.5,,,,
15/09/2021,8117.131836,356.1251831,275.0435486,308.5604858,50.88833237,1447.283936,728.5499268,9063.0166015625,437.9460449,153.0370789,785.0908203,267.3850708,84.85284424,275.5600891,830,691.2188721,3636.40332,171.1520996,1405.170288,137.0565948,827.711731,514.0404663,108.6554184,2682.112061,125.1069565,69.2049942,957.6953735,1478,2454.028809,492.894043,2768.886963,284.989502,730.9133911,1255.860107,1395.35376,1608.796875,241.4475555,1647.499146,3709.367432,1725.955444,254.2575684,275.1600342,1047.473999,794,147.2326202,7027.5,,,,
16/09/2021,8133.115234,359.6243896,277.0409546,305.2678833,50.78843689,1487.250366,737.2498779,9134.9453125,476.2888184,153.7367859,772.6448975,270.8770447,85.65193939,284.5457458,820,749.1533203,3680.384033,178.5327911,1402.556274,142.3941345,844.6853027,526.4317627,109.7025757,2695.088867,124.5074158,70.90264893,964.9800415,1540,2439.034424,498.0845337,2783.848633,281.2986145,739.305481,1269.342529,1419.824829,1622.786499,238.4482117,1671.954712,3749.84668,1742.431152,256.7032776,277.1575317,1058.452881,814,150.7262878,6963.600098,,,,
17/09/2021,8055.191895,361.8239136,277.8399658,303.9707947,51.02819061,1466.268066,741.1499023,8955.123046875,474.8908081,153.9366913,810.4806519,268.3828125,86.10141754,279.5537109,798,761.1397705,3672.386963,174.1442719,1395.719116,149.4308624,848.6791382,531.2282715,108.2564926,2673.12915,122.5089035,70.90264893,963.1838379,1430,2449.031006,503.5743713,2773.874023,281.6976624,741.9030762,1252.364624,1369.883667,1649.766357,242.9472046,1631.52832,3727.766846,1719.464966,255.5054169,276.6581726,1035.996216,826,147.7317352,6903.899902,,,,
20/09/2021,8550.711914,360.7242126,274.8438416,303.0228882,53.36580658,1484.752441,740.5499268,8953.1259765625,490.0681458,153.1370239,789.0736084,262.8954468,86.05147552,274.5617065,794,741.1624146,3604.417236,176.5379944,1411.60498,166.1031494,825.7147827,532.02771,107.1594696,2621.223389,121.9093399,69.7042923,954.7015991,1410,2364.064453,501.5780945,2738.963867,286.1863708,736.9077759,1248.869263,1378.373901,1671.250122,236.9485321,1638.515381,3738.806885,1687.511963,254.0080414,275.1600342,1034.998169,737,150.7262878,6981,,,,
21/09/2021,8701.567383,369.0224304,273.6453857,308.1114807,53.90526199,1451.780029,731.3999023,9084.994140625,502.2499695,153.5368805,808.4892578,260.4011841,89.39765167,272.5648804,808,733.1714478,3678.384521,174.842453,1426.686035,171.2208099,842.6884155,537.6239014,107.6581116,2665.143066,121.1099396,69.30484772,955.699585,1478,2439.034424,510.0625305,2765.894531,291.772522,748.8964233,1288.817139,1374.878052,1695.232178,231.9496155,1657.980103,3771.92627,1683.517822,256.7532654,282.1513672,1041.984619,752,147.7317352,7083.399902,,,,
22/09/2021,8608.654297,372.0218201,276.441803,316.0438538,53.68548965,1463.270264,746.5499268,9084.994140625,489.2693787,154.5364532,843.3379517,260.4011841,89.34770203,281.5505066,811,729.1759033,3698.375977,178.333313,1436.740112,174.4193115,851.6744995,554.0123901,110.7996063,2724.035889,122.5089035,69.30484772,945.0219116,1634,2354.068604,512.0588379,2792.825195,295.1640625,750.494873,1288.817139,1391.358521,1714.217896,231.4497223,1648.99646,3816.085205,1716.46936,261.1955261,282.6507568,1028.510742,748,144.2380676,7078.399902,,,,
23/09/2021,8659.605469,378.7203979,276.441803,317.0415649,54.64451218,1467.26709,743.0999146,9065.013671875,491.865509,157.1353912,847.8184814,265.908905,90.84598541,282.0816956,798,715.1917114,3768.345459,176.5379944,1421.659546,172.1403656,843.1876221,556.6106567,110.7497482,2742.003174,124.5074158,70.80279541,932.9472046,1618,2429.038574,518.0478516,2749.935059,295.1640625,753.8917847,1289.815796,1376.376221,1703.725952,233.449295,1642.009277,3860.244385,1743.429565,259.0991516,282.6687012,1020.0271,737,151.2253876,7051.5,,,,
24/09/2021,8836.433594,380.1201172,272.6467285,319.486084,53.96520615,1481.754761,745.0499268,8831.24609375,492.0652161,153.9366913,856.2817383,268.4033813,91.64508057,282.5810242,853,739.1645508,3728.362549,175.5406342,1395.518188,175.5188141,841.6899414,551.8139648,109.3036423,2756.975586,123.5081482,72.00114441,917.4796143,1560,2379.05835,517.0496826,2739.961182,294.7650452,748.097229,1256.359375,1373.879028,1710.720825,225.9508972,1625.539063,3797.685547,1719.464966,257.0527039,277.6745911,1005.555176,741,144.2380676,7063.399902,,,,
27/09/2021,8558.704102,378.2204895,275.8424988,330.5613708,55.54359818,1535.209961,791.9998779,8477.5966796875,500.2529602,154.2365875,886.1520996,270.3989563,93.74266815,286.0757751,875,757.1442871,3664.390869,179.8293762,1394.713867,186.0139465,836.6978149,556.4107056,109.2039337,2703.073975,124.7072678,71.50183868,907.0014038,1522,2319.082275,515.0533447,2714.027832,291.1740417,740.1046143,1218.908447,1362.392578,1804.150757,223.951355,1622.5448,3779.285889,1689.509033,257.4520264,277.6745911,992.2807617,712,148.7298889,7028.100098,,,,
28/09/2021,8465.792969,368.2225342,271.8477478,335.8495789,55.0840683,1512.729126,783.5999146,8467.6064453125,487.4721069,150.3381653,896.1086426,269.4011841,88.99811554,279.5854492,860,719.1872559,3608.415283,180.4278412,1390.491089,181.9158478,827.711731,545.8181763,107.7578506,2676.123291,121.5096359,69.30484772,893.4298706,1492,2299.090332,497.0863647,2631.240234,291.4732666,707.1356812,1195.439087,1409.836914,1741.697632,216.4529877,1591.601074,3698.327637,1654.560425,255.9047241,255.7003174,984.0966187,704,146.234436,7108.200195,,,,
29/09/2021,8824.446289,371.2219543,272.2472229,337.5457764,56.26287079,1540.705322,774.5999146,8453.6201171875,487.4721069,146.9395905,888.1433716,271.396698,87.39994049,276.5899048,880,739.1645508,3688.380127,182.1233978,1412.610352,186.5936584,826.2141113,556.8104858,107.6581116,2653.165283,121.5096359,68.90539551,896.4235229,1470,2354.068604,491.4966431,2652.186279,289.7775269,708.3345337,1204.427368,1419.325562,1741.197754,212.9537506,1597.091064,3651.960449,1603.635742,256.0544128,252.7038574,974.5151367,702,142.7407837,7086.399902,,,,
30/09/2021,8949.325195,371.7218628,270.6493225,339.5413208,56.622509,1522.720337,764.3999023,8535.5390625,481.0815735,148.9387512,880.1780396,266.9067688,88.84827423,277.0891113,859,729.1759033,3688.380127,181.5249481,1411.202637,178.4174652,809.739624,549.0159302,106.3117752,2680.115723,120.3105316,70.90264893,882.7521973,1548,2279.098145,479.7182922,2661.163574,284.6901855,708.93396,1193.44165,1439.302002,1711.719849,205.9552612,1568.143921,3662.264404,1533.188843,252.8600311,259.196228,966.5307617,693,142.7407837,7027.100098,,,,
01/10/2021,8764.503906,367.6227417,272.4469604,337.1965942,57.66145325,1557.191772,758.6998901,8431.640625,495.0607605,147.0395508,880.1780396,265.908905,89.8970871,289.5706177,857,733.1714478,3756.350342,177.0366974,1393.104858,187.9330597,807.2435303,560.407959,108.9047394,2645.179443,119.3112717,69.60443115,893.3300781,1474,2249.109863,473.3300476,2598.324951,283.7924194,699.7427368,1205.425903,1431.810913,1747.193359,210.4542847,1581.120117,3572.473877,1510.715332,247.5193176,252.7038574,967.5286865,672,144.4876099,7011,,,,
04/10/2021,8817.453125,367.7226868,274.6441345,343.6821289,58.28082657,1514.727295,745.3499146,8395.6767578125,499.7537537,144.8404236,892.6239014,261.4188843,87.44987488,295.5617676,861,669.2436523,3588.424316,175.5406342,1392.300781,187.8131104,804.2481689,570.2011108,107.1594696,2605.252686,118.7117233,68.80552673,901.0139771,1464,2189.133789,473.5296936,2583.363037,293.3685608,697.1451416,1186.450562,1434.807373,1715.716797,211.4540558,1564.650024,3501.819336,1507.219604,251.2128754,250.2067871,975.7128296,672,141.7425842,7077.100098,,,,
05/10/2021,8847.421875,354.9253845,275.6428223,349.8681946,58.70039749,1528.715454,748.7999268,8431.640625,498.855072,139.0428314,902.5806885,255.9311066,88.69844055,300.5543518,841,685.2255249,3618.411133,171.9500275,1395.518188,186.2938232,798.7567139,582.3925171,105.7632675,2593.274414,118.5118713,66.90812683,908.4983521,1488,2264.104004,479.5186462,2567.404297,298.655365,712.7305298,1191.943726,1454.28418,1715.716797,213.9535217,1570.140015,3526.842773,1516.708252,252.5605469,250.7062073,984.8950806,677,140.2453156,6995.899902,,,,
06/10/2021,8769.499023,346.5271606,268.2523804,340.7885132,57.52159882,1492.246094,728.3999023,8393.6787109375,495.2604675,130.2464447,890.1347046,253.9355469,87.1002655,301.552887,828,669.2436523,3542.444336,172.5484619,1387.876831,180.1166687,789.770813,561.8070068,103.6689301,2513.419922,114.7146988,64.41156769,901.7124634,1488,2214.123779,474.1285706,2507.558105,289.9770508,702.3400879,1185.95166,1427.316284,1632.778931,216.9528656,1549.178345,3426.748779,1467.766235,267.5843811,249.7073517,979.7051392,653,143.9885101,7078,,,,
07/10/2021,8868.40332,351.1262207,269.8503418,344.03125,58.80029678,1502.237549,709.3499146,8333.73828125,495.2604675,131.545929,889.6369629,258.4255676,88.84827423,293.0654907,820,679.2323608,3606.416016,176.5379944,1408.387329,176.7382355,804.7474976,568.802124,104.7160873,2609.245361,114.7146988,63.11334229,894.5275879,1494,2244.111572,468.1395569,2531.496582,292.77005,708.7341309,1206.92395,1454.783691,1629.781128,214.9532928,1541.192871,3396.472168,1502.225464,272.6755676,258.6968384,981.5016479,676,142.4912415,7095.600098,,,,
08/10/2021,8880.390625,351.2261658,267.2536621,352.7617493,59.93913651,1503.236816,699.4498901,8255.8154296875,509.2395325,131.6458588,900.0915527,265.4100647,89.39765167,282.0816956,826,689.2211914,3570.432129,182.0236664,1406.578125,179.6369019,808.741333,568.4023438,104.7160873,2621.223389,114.9145508,62.91362,888.1409912,1478,2264.104004,466.5425415,2537.480957,294.8647766,709.3336182,1199.433716,1446.293823,1625.284668,218.9524384,1542.690186,3393.527588,1503.224243,275.1213074,253.2032471,980.1043701,695,144.7371368,7146.899902,,,,
11/10/2021,8994.28125,351.0262146,264.856781,359.4966125,60.65841293,1503.73645,690.2999268,8257.814453125,482.2798157,128.047348,904.0742798,261.9177856,89.19786835,274.5928955,822,684.2266846,3560.436523,188.7061462,1400.344238,181.9158478,809.739624,575.3973999,103.8683929,2643.183105,114.7146988,62.11472321,885.0474854,1464,2264.104004,463.1488037,2550.447754,292.9695435,707.3353882,1198.435059,1433.309082,1617.290405,217.9526672,1551.67395,3378.80542,1487.742554,269.8804016,252.7038574,980.703186,669,140.7444153,7130.200195,,,,
12/10/2021,8887.385742,354.9253845,264.856781,357.4014587,61.01804352,1471.263916,683.5499268,8415.6572265625,487.4721069,128.347229,902.5806885,254.9333344,88.7483902,267.1039734,769,659.2550049,3550.441162,184.1181641,1412.610352,175.8186493,807.7427979,572.5994263,102.3225861,2606.250732,115.1143951,62.91362,888.0411377,1464,2319.082275,473.928894,2558.42749,293.9671021,707.9348755,1208.422241,1420.324463,1588.81189,224.9511414,1572.13623,3377.333008,1493.735474,269.6308289,252.7038574,985.4940186,666,140.7444153,7141.799805,,,,
13/10/2021,8846.425781,351.2261658,267.8529358,354.1586914,58.2408638,1484.752441,686.9998779,8725.3505859375,490.0681458,128.946991,877.6887207,254.9333344,90.64620972,261.112793,779,661.2526245,3552.439941,185.315033,1408.588257,171.4806824,809.739624,559.0089722,102.9708252,2701.077881,114.1151352,63.11334229,900.1158447,1500,2359.066406,480.5167847,2650.19165,294.066803,713.1300659,1226.398682,1429.313721,1609.296509,219.4523315,1586.610352,3378.80542,1533.188843,268.8821411,258.6968384,995.4746094,659,139.7462158,7207.700195,,,,
14/10/2021,8805.463867,352.8258667,266.0552063,356.9025879,59.63943863,1489.248779,715.4998779,8775.30078125,496.8580627,135.4443054,875.199585,258.4255676,90.94589233,267.1039734,774,663.2503662,3568.432861,191.7980652,1409.392822,177.0780792,810.2388916,562.006897,103.6689301,2746.993896,117.9123154,64.61128998,899.5170288,1514,2374.060791,481.5149536,2673.132568,294.9645691,717.3261719,1250.866577,1436.805054,1636.776001,225.4510193,1586.110718,3402.361084,1538.182983,265.569458,256.6991272,997.0714722,661,139.4966736,7234,,,,
15/10/2021,8786.482422,341.4282532,266.6544495,362.7894287,58.420681,1488.749023,739.3499146,8799.2783203125,531.206665,136.7437592,903.0784912,256.4300842,92.49410248,264.607666,763,659.2550049,3558.4375,190.20224,1407.180542,182.8354187,810.7381592,549.0159302,103.7187958,2721.041748,116.3135071,65.21046448,895.3258057,1516,2389.054443,474.727478,2685.101563,295.8623352,713.1300659,1270.840698,1414.331299,1656.760986,229.950058,1570.140015,3408.25,1552.665894,267.4664307,256.6991272,979.1062622,688,141.7425842,7203.799805,,,,
18/10/2021,8690.575195,331.7302551,263.6583557,360.644165,58.32078934,1455.776611,718.9498901,8837.2412109375,539.1948242,135.4443054,904.0742798,253.9355469,89.39765167,265.6061401,768,657.2572632,3552.439941,195.7876434,1403.159302,175.6387482,808.741333,532.6274414,103.1702805,2686.105225,115.1143951,66.40882111,904.0077515,1490,2419.042725,473.5296936,2650.19165,293.9671021,717.1262817,1271.839233,1400.348145,1615.291992,234.9489746,1582.61731,3445.056152,1535.186523,269.0638428,266.6874695,985.0947266,684,134.7552795,7217.5,,,,
19/10/2021,8730.538086,329.1307983,262.2601318,361.1430054,58.44066238,1463.270264,727.7999268,8823.25390625,553.1739502,136.9436951,888.6411743,256.4300842,89.34770203,273.0950623,778,641.2752075,3554.438965,192.8951874,1414.822021,165.4834442,806.2451172,536.6245728,104.7160873,2655.161377,115.7139511,66.80827332,901.9121094,1512,2399.050781,473.928894,2663.158691,296.0618286,716.7268066,1286.81958,1423.82019,1603.800659,234.4490509,1585.112671,3458.306396,1543.177124,273.8061523,262.6921387,984.2963257,690,138.7480164,7223.100098,,,,
20/10/2021,8759.509766,332.8300476,261.0616455,362.2904663,60.15891647,1455.776611,713.6998901,8861.2158203125,549.1799316,137.243576,905.0697632,250.4433136,89.79719543,264.108429,785,661.2526245,3560.436523,190.20224,1415.827515,157.4271545,806.7444458,525.4324341,105.2147522,2686.105225,115.1143951,65.51004791,911.9910278,1536,2339.074219,469.7366028,2642.212158,296.4608154,711.331665,1264.848267,1450.289063,1562.831299,233.949173,1618.052856,3461.250977,1523.200562,271.7095337,258.6968384,992.4804688,685,139.7462158,7190.299805,,,,
21/10/2021,8854.417969,331.4303284,257.2666321,355.4058838,59.39968491,1453.778442,707.8499146,9013.064453125,539.6940308,137.9432678,875.199585,253.9355469,90.49638367,260.1143188,800,673.2391357,3546.442383,187.0105896,1418.441772,160.0859375,808.2420044,521.6350708,104.7659683,2678.119141,111.117363,64.71115875,905.604248,1556,2369.062256,466.1432495,2617.276123,295.4633179,717.725708,1277.331909,1418.081177,1541.34729,233.949173,1614.559082,3428.861572,1506.720337,270.2619019,259.196228,994.0773926,656,139.7462158,7204.600098,,,,
22/10/2021,8987.288086,331.3303223,256.867157,354.2085266,58.72037506,1440.789307,709.1998901,9248.8310546875,532.2052002,135.7441864,877.6887207,263.9133911,90.59627533,262.1113586,784,653.2616577,3504.460938,188.7061462,1428.495728,155.987854,806.7444458,518.4372559,103.7686691,2695.088867,108.1195908,64.91088104,910.2946167,1560,2369.062256,481.9141846,2603.312012,292.8697815,720.1234131,1286.81958,1421.078247,1573.82312,231.9496155,1624.541016,3448.000977,1518.206543,270.3118286,257.1985474,1000.065735,649,140.9939575,7222.799805,,,,
